Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-08-12 00:00:00+05:30,229.95662828431514,229.95662828431514,203.8948770787594,210.0270538330078,600,0.0,0.0
2002-08-13 00:00:00+05:30,220.75835734707334,220.75835734707334,209.79710104409077,210.94688415527344,100,0.0,0.0
2002-08-14 00:00:00+05:30,193.1635562025228,214.6261735583587,193.1635562025228,210.25698852539062,700,0.0,0.0
2002-08-15 00:00:00+05:30,210.25698852539062,210.25698852539062,210.25698852539062,210.25698852539062,0,0.0,0.0
2002-08-16 00:00:00+05:30,191.51551734084336,222.29136951004892,191.51551734084336,209.29881286621094,700,0.0,0.0
2002-08-19 00:00:00+05:30,197.76271498365438,212.32663585454364,197.76271498365438,211.25350952148438,1300,0.0,0.0
2002-08-20 00:00:00+05:30,213.09313129490718,213.09313129490718,196.99616813953648,211.59840393066406,1100,0.0,0.0
2002-08-21 00:00:00+05:30,209.26052572948683,211.6750655786553,209.26052572948683,210.41030883789062,1300,0.0,0.0
2002-08-22 00:00:00+05:30,210.601940699672,210.79357121896197,210.52528381347656,210.52528381347656,1100,0.0,0.0
2002-08-23 00:00:00+05:30,207.72748151187676,214.5878634132316,207.72748151187676,211.1001739501953,500,0.0,0.0
2002-08-26 00:00:00+05:30,210.79356704933056,213.09313323532325,210.79356704933056,211.56008911132812,400,0.0,0.0
2002-08-27 00:00:00+05:30,213.0931436690516,213.0931436690516,209.45216369628903,209.45216369628906,100,0.0,0.0
2002-08-28 00:00:00+05:30,210.83189115030916,213.85966275778165,210.83189115030916,211.29180908203125,200,0.0,0.0
2002-08-29 00:00:00+05:30,210.83188520422667,211.1768294913892,210.83188520422667,210.98519897460938,100,0.0,0.0
2002-08-30 00:00:00+05:30,208.60897779376361,213.05481985910833,208.60897779376361,210.94688415527344,87,0.0,0.0
2002-09-02 00:00:00+05:30,210.79355424192144,214.47285055900406,210.41029323420884,214.1279296875,500,0.0,0.0
2002-09-03 00:00:00+05:30,211.71340013012465,213.0931304668362,211.06185170741222,212.02000427246094,1700,0.0,0.0
