Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-08-12 00:00:00+05:30,23.25852744227377,23.61092904223271,21.848919362054644,22.985416412353516,4262150,0.0,0.0
2002-08-13 00:00:00+05:30,22.87088483519717,23.08232747549184,22.20132263566976,22.412763595581055,451500,0.0,0.0
2002-08-14 00:00:00+05:30,22.37751849489798,22.553720102728175,21.32031388906603,21.549373626708984,906325,0.0,0.0
2002-08-15 00:00:00+05:30,21.549373626708984,21.549373626708984,21.549373626708984,21.549373626708984,0,0.0,0.0
2002-08-16 00:00:00+05:30,22.280613218858644,23.707840119199624,21.954640688563046,23.558069229125977,3217450,0.0,0.0
2002-08-19 00:00:00+05:30,23.963333472474208,24.21001376409092,22.236563029239925,22.509674072265625,5211800,0.0,0.0
2002-08-20 00:00:00+05:30,22.421578848438628,22.800409602566674,21.84892423047405,21.93702507019043,2093600,0.0,0.0
2002-08-21 00:00:00+05:30,22.02511776638449,22.377519314570016,20.88862088305515,21.02077293395996,1278400,0.0,0.0
2002-08-22 00:00:00+05:30,21.19697784334103,22.280615168896084,20.879817215719807,21.258647918701172,1135950,0.0,0.0
2002-08-23 00:00:00+05:30,21.628669923570857,21.67272117741344,20.64194536286623,20.835765838623047,645875,0.0,0.0
2002-08-26 00:00:00+05:30,21.11768720463684,21.84011264635722,20.967916301892597,21.04720687866211,363650,0.0,0.0
2002-08-27 00:00:00+05:30,21.056015396295365,21.30269735709381,20.28073187438843,20.395261764526367,407525,0.0,0.0
2002-08-28 00:00:00+05:30,20.553842905012267,20.765283865532343,20.307160944213827,20.395261764526367,198225,0.0,0.0
2002-08-29 00:00:00+05:30,20.712422789828327,20.712422789828327,19.919518815851212,20.007617950439453,227150,0.0,0.0
2002-08-30 00:00:00+05:30,20.201441609839684,21.011966144290085,19.910710074677226,20.668373107910156,528825,0.0,0.0
2002-09-02 00:00:00+05:30,21.672721455738316,21.672721455738316,20.87981736060789,21.03839683532715,368800,0.0,0.0
2002-09-03 00:00:00+05:30,21.144116793904264,21.179357795144814,20.65075453922052,20.738855361938477,219200,0.0,0.0
2002-09-04 00:00:00+05:30,20.615512257575897,20.879814709314257,20.139770533060165,20.71242332458496,219800,0.0,0.0
2002-09-05 00:00:00+05:30,20.747664948200946,20.853386276717995,20.52741372080865,20.624324798583984,100400,0.0,0.0
2002-09-06 00:00:00+05:30,20.923868032514868,20.96791760885092,20.11334339309263,20.2895450592041,153125,0.0,0.0
2002-09-09 00:00:00+05:30,20.139773570043534,20.1838231451174,19.549500189982396,19.73451042175293,156800,0.0,0.0
2002-09-10 00:00:00+05:30,19.73451042175293,19.73451042175293,19.73451042175293,19.73451042175293,0,0.0,0.0
2002-09-11 00:00:00+05:30,19.575926836390405,20.148581323670253,19.558308016774898,19.972379684448242,219100,0.0,0.0
2002-09-12 00:00:00+05:30,19.990000649451947,20.157390362184948,19.769749435492663,20.095720291137695,223075,0.0,0.0
2002-09-13 00:00:00+05:30,20.451800681798737,20.451800681798737,19.739640867607065,19.885725021362305,247050,0.8,0.0
2002-09-16 00:00:00+05:30,20.17789234438143,20.17789234438143,19.283126510921626,19.38355827331543,190725,0.0,0.0
2002-09-17 00:00:00+05:30,19.173566305052777,19.465734655829387,19.173566305052777,19.36530113220215,189725,0.0,0.0
2002-09-18 00:00:00+05:30,19.356170163530138,19.803553116762586,19.356170163530138,19.557035446166992,250825,0.0,0.0
2002-09-19 00:00:00+05:30,19.53877305905382,19.53877305905382,19.1918236432968,19.337907791137695,172175,0.0,0.0
2002-09-20 00:00:00+05:30,19.063999946307334,19.803552951938865,19.063999946307334,19.630077362060547,98975,0.0,0.0
2002-09-23 00:00:00+05:30,19.219213171944148,19.630075922724874,19.173562529173132,19.374427795410156,204375,0.0,0.0
2002-09-24 00:00:00+05:30,19.52964695315278,20.351372645497587,19.17356698077723,19.913118362426758,536750,0.0,0.0
2002-09-25 00:00:00+05:30,20.524845809916933,20.87179703275904,19.967900543976818,20.24180793762207,996525,0.0,0.0
2002-09-26 00:00:00+05:30,20.707451722108942,20.707451722108942,20.269199199456864,20.35137176513672,220575,0.0,0.0
2002-09-27 00:00:00+05:30,20.27832759830592,20.77136298416076,20.214415990834524,20.488325119018555,269100,0.0,0.0
2002-09-30 00:00:00+05:30,20.71658309683928,20.71658309683928,19.81268657672079,19.913118362426758,141225,0.0,0.0
2002-10-01 00:00:00+05:30,19.90398294983593,19.90398294983593,19.22834334696022,19.58442497253418,111875,0.0,0.0
2002-10-02 00:00:00+05:30,19.58442497253418,19.58442497253418,19.58442497253418,19.58442497253418,0,0.0,0.0
2002-10-03 00:00:00+05:30,19.365298899039868,19.63007752481046,19.365298899039868,19.538774490356445,111550,0.0,0.0
2002-10-04 00:00:00+05:30,19.703114268321254,19.703114268321254,19.173558901648413,19.319643020629883,143375,0.0,0.0
2002-10-07 00:00:00+05:30,19.401819703430473,19.429211134643428,18.80835262549998,19.14617156982422,108525,0.0,0.0
2002-10-08 00:00:00+05:30,19.24660716072296,19.255737638782854,18.872266267570343,19.118783950805664,352900,0.0,0.0
2002-10-09 00:00:00+05:30,19.082261872694495,19.283128905344935,19.036611224252457,19.155303955078125,79900,0.0,0.0
2002-10-10 00:00:00+05:30,19.02747788776849,19.091389482570133,18.625745624280572,18.74444007873535,118525,0.0,0.0
2002-10-11 00:00:00+05:30,18.89965641837811,19.684858322143555,18.644008274442555,19.684858322143555,205250,0.0,0.0
2002-10-14 00:00:00+05:30,20.4335379755139,20.67092514038086,20.086588575453163,20.67092514038086,353500,0.0,0.0
2002-10-15 00:00:00+05:30,20.67092514038086,20.67092514038086,20.67092514038086,20.67092514038086,0,0.0,0.0
2002-10-16 00:00:00+05:30,21.456131976591482,21.501782624638288,20.953967882234217,21.017879486083984,390900,0.0,0.0
2002-10-17 00:00:00+05:30,20.862658871941576,21.35569234724757,20.862658871941576,21.14569664001465,101525,0.0,0.0
2002-10-18 00:00:00+05:30,21.10005155115599,21.711779624531648,21.09092107346852,21.227874755859375,148675,0.0,0.0
2002-10-21 00:00:00+05:30,22.23220666071339,22.23220666071339,21.008750403998402,21.218746185302734,153600,0.0,0.0
2002-10-22 00:00:00+05:30,21.720912053251222,21.720912053251222,21.136573618990514,21.23700714111328,129150,0.0,0.0
2002-10-23 00:00:00+05:30,21.63873949121879,21.63873949121879,21.090922970910587,21.191354751586914,238550,0.0,0.0
2002-10-24 00:00:00+05:30,21.52917405834273,21.52917405834273,20.817012455172602,21.017879486083984,224200,0.0,0.0
2002-10-25 00:00:00+05:30,21.31004686596544,21.31004686596544,20.451801137437485,20.524843215942383,226750,0.0,0.0
2002-10-28 00:00:00+05:30,20.123114480057517,20.323979778799295,19.538776057558444,19.72138214111328,256425,0.0,0.0
2002-10-29 00:00:00+05:30,20.040937939769062,20.707447052001953,20.040937939769062,20.707447052001953,161200,0.0,0.0
2002-10-30 00:00:00+05:30,20.817011205775017,20.981356315216793,20.634406883086758,20.725709915161133,23950,0.0,0.0
2002-10-31 00:00:00+05:30,21.45613130803223,21.547434342741496,21.18222394536497,21.291786193847656,269325,0.0,0.0
