Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-09-19 00:00:00+05:30,250.00433058965774,262.5045471191406,250.00433058965774,262.5045471191406,7109860,0.0,0.0
2019-09-20 00:00:00+05:30,274.5915275470785,275.6246032714844,274.5915275470785,275.6246032714844,2760648,0.0,0.0
2019-09-23 00:00:00+05:30,289.4057922363281,289.4057922363281,289.4057922363281,289.4057922363281,34096,0.0,0.0
2019-09-24 00:00:00+05:30,303.868896484375,303.868896484375,303.868896484375,303.868896484375,2496652,0.0,0.0
2019-09-25 00:00:00+05:30,319.05512779926005,319.05512779926005,288.68269853522685,290.2839660644531,530580,0.0,0.0
2019-09-26 00:00:00+05:30,279.9635383296572,303.7242814351262,275.77958139152025,276.06884765625,78256,0.0,0.0
2019-09-27 00:00:00+05:30,275.6246209158489,284.09584239827007,262.6182068015916,268.61004638671875,7044544,0.0,0.0
2019-09-30 00:00:00+05:30,258.5892037208708,282.02968263993284,255.1800537109375,255.1800537109375,69396,0.0,0.0
2019-10-01 00:00:00+05:30,248.55797503818826,267.93848226612005,242.42151641639748,263.2896423339844,181556,0.0,0.0
2019-10-03 00:00:00+05:30,263.289648633204,268.5893061053767,250.41751700229577,266.4818420410156,54700,0.0,0.0
2019-10-04 00:00:00+05:30,258.692511340811,267.1430508865756,253.31017653861534,264.4157409667969,41088,0.0,0.0
2019-10-07 00:00:00+05:30,266.4922168000162,268.5686838173656,256.4197287575444,264.3434143066406,33696,0.0,0.0
2019-10-09 00:00:00+05:30,264.2606912398881,266.32684207053615,252.07040133906446,255.34524536132812,63688,0.0,0.0
2019-10-10 00:00:00+05:30,248.19640873635714,258.25855482292974,244.0124526265455,246.1612548828125,17264,0.0,0.0
2019-10-11 00:00:00+05:30,247.10141445162049,247.9278751716849,237.60745701851263,238.83680725097656,82748,0.0,0.0
2019-10-14 00:00:00+05:30,237.61773926923468,237.61773926923468,224.17741503496092,228.03079223632812,78136,0.0,0.0
2019-10-15 00:00:00+05:30,224.50798180657696,266.06861776848456,224.49766618363708,232.14242553710938,1193280,0.0,0.0
2019-10-16 00:00:00+05:30,227.9275249751782,243.54762645016933,227.9275249751782,237.35951232910156,17496,0.0,0.0
2019-10-17 00:00:00+05:30,244.6323282617346,247.93817053554184,230.58249859805392,244.0847930908203,25044,0.0,0.0
2019-10-18 00:00:00+05:30,256.20280844435274,256.20280844435274,243.8058983583357,248.5063934326172,19864,0.0,0.0
2019-10-22 00:00:00+05:30,256.20280203985476,256.20280203985476,233.48547496374218,245.3245086669922,28188,0.0,0.0
2019-10-23 00:00:00+05:30,245.87197726925478,252.2563891182916,245.48974436571336,249.59104919433594,26960,0.0,0.0
2019-10-24 00:00:00+05:30,257.2255970233682,257.2255970233682,247.92791252195042,249.42587280273438,4612,0.0,0.0
2019-10-25 00:00:00+05:30,257.02922271180006,265.500443074488,250.0146491098623,261.5231018066406,71760,0.0,0.0
2019-10-27 00:00:00+05:30,268.3827488525902,275.41800505689025,264.674016862623,268.620361328125,19848,0.0,0.0
2019-10-29 00:00:00+05:30,269.6327098595642,273.5583968230368,262.40118124264103,268.70294189453125,88912,0.0,0.0
2019-10-30 00:00:00+05:30,276.8642370365567,276.8642370365567,267.5768982783241,270.7174377441406,89444,0.0,0.0
2019-10-31 00:00:00+05:30,273.174291349578,277.744362713769,273.1638709748613,276.380615234375,165132,2.5,0.0
2019-11-01 00:00:00+05:30,275.8705098020767,278.7853680188534,275.05850850143673,277.1509704589844,96216,0.0,0.0
2019-11-04 00:00:00+05:30,277.3279394851335,281.7002268193586,262.5142085053521,273.79888916015625,53556,0.0,0.0
2019-11-05 00:00:00+05:30,276.28690024479715,276.28690024479715,265.4602847114668,267.1051025390625,23288,0.0,0.0
2019-11-06 00:00:00+05:30,277.74437410441783,277.74437410441783,265.4603275735628,268.5521545410156,28080,0.0,0.0
2019-11-07 00:00:00+05:30,270.43641253452864,270.66543204776696,260.03659856920996,260.8694152832031,34124,0.0,0.0
2019-11-08 00:00:00+05:30,265.3145968798114,268.58339234131154,253.06176054792527,260.151123046875,24232,0.0,0.0
2019-11-11 00:00:00+05:30,258.98520907952917,266.5013756052867,255.59147045833492,262.1915588378906,23028,0.0,0.0
2019-11-13 00:00:00+05:30,259.83887134155975,259.83887134155975,252.13531505979878,257.1634521484375,54100,0.0,0.0
2019-11-14 00:00:00+05:30,262.3685414700469,262.3789364312609,251.11509370376706,254.80032348632812,14016,0.0,0.0
2019-11-15 00:00:00+05:30,254.6961752893199,262.55588282908695,252.96807048521794,255.95579528808594,50200,0.0,0.0
2019-11-18 00:00:00+05:30,251.72925879979041,256.92394261099787,251.72925879979041,253.23873901367188,15372,0.0,0.0
2019-11-19 00:00:00+05:30,253.5614404411515,259.00598450727165,253.5614404411515,255.63308715820312,23096,0.0,0.0
2019-11-20 00:00:00+05:30,267.12597949061274,267.12597949061274,256.1744440271865,258.2252502441406,15648,0.0,0.0
2019-11-21 00:00:00+05:30,258.173157943944,263.8883519596295,252.39549251415008,259.6097717285156,56868,0.0,0.0
2019-11-22 00:00:00+05:30,255.46657991766108,265.2417579561127,252.39556764888724,257.6839599609375,25476,0.0,0.0
2019-11-25 00:00:00+05:30,257.68389255671593,266.2931297852725,256.6220563873588,264.92938232421875,18524,0.0,0.0
2019-11-26 00:00:00+05:30,267.5319872560874,275.849760625985,267.5319872560874,273.0181884765625,152500,0.0,0.0
2019-11-27 00:00:00+05:30,273.11182251048456,275.4436990697217,253.0825913384088,269.9158935546875,38632,0.0,0.0
2019-11-28 00:00:00+05:30,270.873603498547,281.07560701232785,264.4296951188162,278.9519348144531,66972,0.0,0.0
2019-11-29 00:00:00+05:30,280.8570541689468,280.8674745454919,268.8436816211019,273.03900146484375,23172,0.0,0.0
2019-12-02 00:00:00+05:30,274.8294804505682,274.8294804505682,264.21106870588716,266.9801940917969,11344,0.0,0.0
2019-12-03 00:00:00+05:30,267.54235101009345,267.54235101009345,259.1517130262038,263.3574523925781,15812,0.0,0.0
2019-12-04 00:00:00+05:30,269.7077140865232,270.65502790617967,257.13217586785174,259.4432373046875,60672,0.0,0.0
2019-12-05 00:00:00+05:30,265.73106418711626,265.73106418711626,257.35084407872404,259.93255615234375,8784,0.0,0.0
2019-12-06 00:00:00+05:30,259.12052105323363,268.58339081937083,251.92705650499127,254.69618225097656,14508,0.0,0.0
2019-12-09 00:00:00+05:30,260.25518017592935,260.25518017592935,244.06730796898654,246.430419921875,15124,0.0,0.0
2019-12-10 00:00:00+05:30,252.5516985725802,252.5516985725802,233.18870766800478,234.09439086914062,19776,0.0,0.0
2019-12-11 00:00:00+05:30,236.38461257474611,242.5266359339805,230.11767178962026,231.82493591308594,14180,0.0,0.0
2019-12-12 00:00:00+05:30,235.94735544745626,249.6367784526804,235.94735544745626,245.57679748535156,14976,0.0,0.0
2019-12-13 00:00:00+05:30,237.62349710574156,244.43176523875914,233.18873685469356,235.05215454101562,48792,0.0,0.0
2019-12-16 00:00:00+05:30,240.4654284500553,240.47584882618182,229.01419755357045,238.3001251220703,35876,0.0,0.0
2019-12-17 00:00:00+05:30,235.44773708608676,241.33992667786293,229.01422160546235,236.90516662597656,15160,0.0,0.0
2019-12-18 00:00:00+05:30,239.24743952079925,239.43482838264381,231.10666043889967,234.2089080810547,6020,0.0,0.0
2019-12-19 00:00:00+05:30,236.95717010017572,237.01964151984848,227.68168921171818,232.87637329101562,44508,0.0,0.0
2019-12-20 00:00:00+05:30,232.001914342583,235.27070961077914,229.02458457686464,232.5952911376953,30196,0.0,0.0
2019-12-23 00:00:00+05:30,233.77170756502423,234.85435933901792,229.0246411993969,231.6792449951172,24728,0.0,0.0
2019-12-24 00:00:00+05:30,229.0245722850937,229.0245722850937,222.62229446894224,226.32833862304688,25648,0.0,0.0
2019-12-26 00:00:00+05:30,225.90155655685072,236.3117665364291,192.38068042260838,231.7833251953125,76000,0.0,0.0
2019-12-27 00:00:00+05:30,229.024597410065,239.4348063832498,226.94255561542806,236.2076416015625,23612,0.0,0.0
2019-12-30 00:00:00+05:30,235.92653919424242,236.19718934168012,228.10846314453732,233.84449768066406,180428,0.0,0.0
2019-12-31 00:00:00+05:30,231.99151443562087,237.15498841876118,227.85866642333303,236.0723114013672,66252,0.0,0.0
2020-01-01 00:00:00+05:30,236.04106551651958,239.09126179549435,232.5953016333189,237.92532348632812,3180,0.0,0.0
2020-01-02 00:00:00+05:30,233.1886953456919,239.2161965457732,233.1886953456919,236.6656951904297,6644,0.0,0.0
2020-01-03 00:00:00+05:30,239.0080305036031,259.7868223753423,235.68718327300138,243.952880859375,57012,0.0,0.0
2020-01-06 00:00:00+05:30,247.34654577633964,247.75253372818796,234.12558141876593,239.15371704101562,13708,0.0,0.0
2020-01-07 00:00:00+05:30,238.39378132339465,238.39378132339465,231.39812609867377,233.39688110351562,58872,0.0,0.0
2020-01-08 00:00:00+05:30,224.06928254458074,233.71956464726833,224.05888758703531,230.950439453125,19740,0.0,0.0
2020-01-09 00:00:00+05:30,233.1782530009134,247.76296546175095,233.1782530009134,245.1812286376953,45632,0.0,0.0
2020-01-10 00:00:00+05:30,249.84500703415995,249.84500703415995,231.5230398516549,236.84266662597656,17744,0.0,0.0
2020-01-13 00:00:00+05:30,236.72814156206377,241.1004291370887,232.7722623275174,234.19845581054688,23980,0.0,0.0
2020-01-14 00:00:00+05:30,231.5646725492619,241.51684224955795,231.52304188061072,239.17454528808594,146164,0.0,0.0
2020-01-15 00:00:00+05:30,234.96879985025456,247.5547303480744,234.96879985025456,244.25469970703125,16636,0.0,0.0
2020-01-16 00:00:00+05:30,245.27493494262487,254.00908979008935,241.7458589785893,251.69802856445312,67456,0.0,0.0
2020-01-17 00:00:00+05:30,253.6967588844287,287.52993354074357,251.92702359471377,282.5226135253906,276092,0.0,0.0
2020-01-20 00:00:00+05:30,287.3217413877854,291.2776204358781,269.8221715377671,281.37750244140625,92184,0.0,0.0
2020-01-21 00:00:00+05:30,278.12955576057874,291.27765514116146,270.45723661784757,272.5184631347656,43336,0.0,0.0
2020-01-22 00:00:00+05:30,276.30775708967485,279.7431259962011,272.74747076056656,273.66357421875,7864,0.0,0.0
2020-01-23 00:00:00+05:30,270.83200424360336,280.0346187223871,264.93981585445175,276.4951477050781,58800,0.0,0.0
2020-01-24 00:00:00+05:30,276.5159650116085,276.5159650116085,270.6654326655627,274.5796813964844,16952,0.0,0.0
2020-01-27 00:00:00+05:30,267.12600050137104,275.8497619531546,267.11558012468606,272.2165832519531,93616,0.0,0.0
2020-01-28 00:00:00+05:30,276.84905572321696,276.84905572321696,270.8736066196552,271.68560791015625,31748,0.0,0.0
2020-01-29 00:00:00+05:30,272.7556404797389,272.7556404797389,267.0802147927209,269.0,24232,2.5,0.0
2020-01-30 00:00:00+05:30,274.63348532341945,284.80937021975257,270.23793291705243,273.6893310546875,85964,0.0,0.0
2020-01-31 00:00:00+05:30,278.8402366265105,283.12040790928233,275.27343149283803,280.9278564453125,121920,0.0,0.0
2020-02-03 00:00:00+05:30,286.8130927922323,286.8130927922323,265.64305031600037,278.0429382324219,80912,0.0,0.0
2020-02-04 00:00:00+05:30,282.99447500536627,287.4424797761525,278.5359693884004,281.043212890625,43004,0.0,0.0
2020-02-05 00:00:00+05:30,282.2076935867253,284.2953131321555,275.57761265817163,283.1623229980469,38732,0.0,0.0
2020-02-06 00:00:00+05:30,281.28452688959817,291.63874632189976,281.28452688959817,286.6976623535156,73732,0.0,0.0
2020-02-07 00:00:00+05:30,285.35486857822065,300.95438826530847,285.3443677317375,292.5933837890625,76516,0.0,0.0
2020-02-10 00:00:00+05:30,297.9330964691657,313.66899945169206,295.1216100139234,308.570556640625,117452,0.0,0.0
2020-02-11 00:00:00+05:30,314.2984812994736,325.20870895472905,304.217001077147,321.379638671875,85284,0.0,0.0
2020-02-12 00:00:00+05:30,313.66901048746445,327.09698150498804,313.66901048746445,324.5477600097656,56860,0.0,0.0
2020-02-13 00:00:00+05:30,328.34535663077156,339.89552020084403,326.44657294982943,338.185546875,135488,0.0,0.0
2020-02-14 00:00:00+05:30,338.1855545428544,345.56045337259405,329.404925194276,332.8563232421875,50220,0.0,0.0
2020-02-17 00:00:00+05:30,332.552094730857,333.77949008431307,318.91431166618463,324.5477600097656,31900,0.0,0.0
2020-02-18 00:00:00+05:30,325.1981979889363,330.45400043099704,304.216991612365,328.261474609375,40944,0.0,0.0
2020-02-19 00:00:00+05:30,331.91220956162294,349.116800113866,328.19854599202773,339.1507263183594,365880,0.0,0.0
2020-02-20 00:00:00+05:30,341.7838806961603,345.45559212168683,331.50308870468587,333.433349609375,22900,0.0,0.0
2020-02-24 00:00:00+05:30,337.5876397830975,337.5876397830975,318.91436449366574,322.9532470703125,58696,0.0,0.0
2020-02-25 00:00:00+05:30,331.2827412932446,331.2827412932446,314.71808943092634,325.04083251953125,72584,0.0,0.0
