Close,High,Low,Open,Volume
NDTV.NS,NDTV.NS,NDTV.NS,NDTV.NS,NDTV.NS
38.5,40.0,37.70000076293945,38.70000076293945,24181
38.45000076293945,39.0,37.900001525878906,38.0,41424
38.599998474121094,39.0,36.54999923706055,37.5,46147
38.0,39.5,37.400001525878906,38.599998474121094,32445
37.849998474121094,38.349998474121094,37.5,38.0,10177
36.849998474121094,38.0,36.54999923706055,38.0,16139
36.20000076293945,37.349998474121094,35.04999923706055,36.849998474121094,17690
36.29999923706055,37.0,35.5,36.54999923706055,26467
35.70000076293945,37.79999923706055,35.599998474121094,36.54999923706055,17865
36.79999923706055,37.45000076293945,35.5,35.5,21651
36.54999923706055,37.25,35.650001525878906,37.25,14696
37.599998474121094,37.900001525878906,36.400001525878906,36.400001525878906,30015
39.45000076293945,39.45000076293945,36.0,37.79999923706055,66736
40.45000076293945,41.400001525878906,40.0,41.400001525878906,86809
39.29999923706055,42.45000076293945,39.0,41.75,53486
38.54999923706055,39.29999923706055,37.349998474121094,39.29999923706055,35644
37.75,39.349998474121094,37.349998474121094,39.349998474121094,13697
38.599998474121094,39.20000076293945,36.0,38.650001525878906,35583
37.099998474121094,38.70000076293945,37.0,38.599998474121094,20888
37.25,38.400001525878906,36.45000076293945,38.400001525878906,19534
36.849998474121094,37.25,36.5,37.25,31251
36.70000076293945,37.25,35.29999923706055,35.29999923706055,25925
36.400001525878906,37.20000076293945,36.04999923706055,36.54999923706055,30871
36.45000076293945,36.75,36.04999923706055,36.75,11393
36.29999923706055,36.650001525878906,35.0,36.599998474121094,9481
36.400001525878906,36.95000076293945,35.400001525878906,35.400001525878906,8903
36.599998474121094,37.20000076293945,35.400001525878906,36.400001525878906,34320
36.20000076293945,37.0,36.04999923706055,36.599998474121094,14133
36.0,36.54999923706055,35.5,36.5,11608
35.70000076293945,36.5,34.70000076293945,35.54999923706055,15178
35.04999923706055,35.95000076293945,34.20000076293945,35.95000076293945,11824
36.79999923706055,36.79999923706055,33.29999923706055,35.0,39723
36.349998474121094,38.0,35.650001525878906,35.650001525878906,15427
36.0,36.45000076293945,35.54999923706055,36.45000076293945,12315
35.95000076293945,36.70000076293945,35.29999923706055,36.0,13822
36.04999923706055,36.70000076293945,35.400001525878906,36.0,6708
35.45000076293945,36.20000076293945,35.04999923706055,35.150001525878906,12493
34.650001525878906,36.0,34.599998474121094,36.0,11228
34.29999923706055,35.5,33.70000076293945,34.599998474121094,11875
34.45000076293945,35.20000076293945,34.29999923706055,34.900001525878906,11779
34.349998474121094,35.349998474121094,34.04999923706055,34.04999923706055,9746
34.150001525878906,35.0,34.0,34.349998474121094,11226
34.20000076293945,34.650001525878906,33.5,34.150001525878906,11468
34.5,34.900001525878906,33.79999923706055,34.900001525878906,13625
34.099998474121094,34.95000076293945,33.95000076293945,34.5,17619
34.150001525878906,34.70000076293945,33.79999923706055,34.5,8452
35.04999923706055,35.5,33.900001525878906,35.5,20651
34.95000076293945,35.5,34.04999923706055,34.04999923706055,23861
36.650001525878906,36.650001525878906,34.150001525878906,36.650001525878906,60304
36.25,36.79999923706055,35.54999923706055,36.650001525878906,11579
36.150001525878906,37.0,35.599998474121094,37.0,5916
35.349998474121094,36.45000076293945,34.5,36.400001525878906,22177
36.45000076293945,37.099998474121094,35.349998474121094,35.349998474121094,27364
36.25,37.0,36.099998474121094,37.0,18490
36.0,37.0,35.20000076293945,36.70000076293945,24378
35.849998474121094,36.849998474121094,35.599998474121094,36.0,33198
36.099998474121094,37.0,35.650001525878906,36.45000076293945,49807
35.849998474121094,36.5,35.20000076293945,36.099998474121094,24079
36.5,36.599998474121094,35.20000076293945,36.099998474121094,41612
36.5,36.900001525878906,35.75,35.75,24226
36.599998474121094,36.75,36.0,36.0,37913
35.900001525878906,36.75,35.04999923706055,36.25,30219
35.349998474121094,37.150001525878906,35.20000076293945,36.45000076293945,51759
34.099998474121094,35.75,34.0,35.349998474121094,23203
35.5,35.79999923706055,34.099998474121094,34.20000076293945,6664
35.400001525878906,35.75,35.04999923706055,35.75,6436
35.0,35.5,34.70000076293945,35.5,10044
35.54999923706055,35.900001525878906,35.0,35.54999923706055,13075
35.150001525878906,36.20000076293945,35.04999923706055,36.150001525878906,4579
34.650001525878906,35.599998474121094,34.349998474121094,35.099998474121094,14096
34.75,36.0,34.5,35.5,8967
34.5,35.29999923706055,34.0,35.29999923706055,9138
34.650001525878906,36.150001525878906,34.54999923706055,35.349998474121094,9999
34.599998474121094,35.349998474121094,34.599998474121094,34.650001525878906,3950
34.900001525878906,35.349998474121094,34.5,35.349998474121094,5944
34.45000076293945,35.5,34.25,35.5,8582
34.54999923706055,34.95000076293945,34.25,34.45000076293945,9210
34.45000076293945,34.54999923706055,34.0,34.25,19575
34.04999923706055,34.95000076293945,33.20000076293945,34.95000076293945,17813
33.5,34.29999923706055,32.349998474121094,34.29999923706055,9949
32.5,33.849998474121094,32.20000076293945,33.349998474121094,6645
32.5,34.04999923706055,31.600000381469727,34.04999923706055,11563
33.25,33.599998474121094,32.29999923706055,32.5,3900
32.900001525878906,33.95000076293945,32.25,33.95000076293945,4788
31.950000762939453,33.75,31.799999237060547,33.75,16821
31.649999618530273,33.400001525878906,31.450000762939453,32.5,15726
32.150001525878906,33.20000076293945,31.700000762939453,31.950000762939453,9990
31.850000381469727,32.54999923706055,31.600000381469727,32.25,5189
32.5,32.79999923706055,31.850000381469727,32.45000076293945,5342
32.099998474121094,33.0,31.700000762939453,32.95000076293945,8831
31.850000381469727,32.900001525878906,31.350000381469727,32.0,10522
31.75,32.900001525878906,31.149999618530273,32.900001525878906,6343
31.700000762939453,33.900001525878906,31.299999237060547,33.900001525878906,8002
29.950000762939453,33.400001525878906,29.799999237060547,33.400001525878906,57219
29.899999618530273,31.25,29.450000762939453,31.25,19379
28.299999237060547,30.25,27.0,30.25,32461
28.600000381469727,28.899999618530273,28.25,28.850000381469727,17826
28.25,29.0,27.600000381469727,28.5,17872
28.350000381469727,28.5,27.75,28.25,27941
27.899999618530273,28.5,27.5,28.350000381469727,11669
28.200000762939453,28.700000762939453,28.0,28.299999237060547,36143
28.049999237060547,28.75,25.700000762939453,28.75,10502
27.950000762939453,28.450000762939453,27.649999618530273,28.049999237060547,12363
28.0,28.549999237060547,27.600000381469727,28.549999237060547,11081
28.850000381469727,29.049999237060547,28.149999618530273,28.399999618530273,16712
29.149999618530273,29.700000762939453,28.100000381469727,28.100000381469727,12923
29.25,29.75,28.299999237060547,29.149999618530273,13249
29.100000381469727,30.0,28.399999618530273,30.0,11536
29.5,29.799999237060547,28.700000762939453,29.100000381469727,12189
29.399999618530273,30.049999237060547,29.0,29.5,15301
29.149999618530273,29.75,28.5,28.649999618530273,14252
29.25,29.899999618530273,28.799999237060547,29.149999618530273,8737
29.5,30.0,28.899999618530273,29.25,18822
29.100000381469727,30.049999237060547,29.100000381469727,30.0,4030
30.049999237060547,30.600000381469727,28.649999618530273,28.649999618530273,29206
33.04999923706055,33.04999923706055,33.04999923706055,33.04999923706055,37036
36.349998474121094,36.349998474121094,34.099998474121094,35.400001525878906,103972
37.79999923706055,39.75,36.349998474121094,37.5,207861
38.400001525878906,38.5,36.5,37.79999923706055,68603
37.400001525878906,38.900001525878906,37.0,38.599998474121094,63153
37.5,37.900001525878906,36.5,36.5,35063
37.70000076293945,38.45000076293945,37.04999923706055,37.95000076293945,41707
39.54999923706055,39.54999923706055,37.20000076293945,38.599998474121094,97320
41.5,41.5,40.0,41.5,100252
42.349998474121094,43.54999923706055,41.0,43.54999923706055,99463
42.599998474121094,43.54999923706055,41.0,41.5,60829
40.5,41.79999923706055,40.5,40.5,54923
38.70000076293945,40.95000076293945,38.5,39.099998474121094,117550
37.349998474121094,39.599998474121094,37.0,39.599998474121094,98299
37.75,38.54999923706055,37.099998474121094,37.5,40623
37.25,39.0,36.75,38.75,69876
37.54999923706055,38.5,36.70000076293945,37.349998474121094,55353
39.400001525878906,39.400001525878906,37.5,37.599998474121094,77047
38.599998474121094,40.900001525878906,37.5,40.599998474121094,27189
38.45000076293945,40.29999923706055,37.099998474121094,40.29999923706055,29830
39.150001525878906,39.349998474121094,37.25,39.349998474121094,45079
39.150001525878906,40.0,38.5,39.650001525878906,28014
39.5,40.5,39.5,40.349998474121094,51186
39.95000076293945,40.849998474121094,39.5,40.29999923706055,60427
40.150001525878906,40.599998474121094,38.599998474121094,39.95000076293945,33592
38.849998474121094,41.0,38.150001525878906,40.849998474121094,54763
38.650001525878906,39.79999923706055,37.400001525878906,38.45000076293945,18023
38.849998474121094,39.5,38.650001525878906,38.650001525878906,11499
39.45000076293945,40.0,38.650001525878906,39.95000076293945,42529
39.29999923706055,39.849998474121094,38.79999923706055,39.599998474121094,20480
40.099998474121094,40.400001525878906,38.849998474121094,39.900001525878906,24986
39.70000076293945,40.400001525878906,38.849998474121094,40.29999923706055,14495
39.599998474121094,39.95000076293945,38.29999923706055,39.95000076293945,23995
41.54999923706055,41.54999923706055,39.70000076293945,39.849998474121094,88631
41.099998474121094,43.599998474121094,40.95000076293945,43.599998474121094,129283
41.400001525878906,42.29999923706055,40.20000076293945,40.20000076293945,30576
40.849998474121094,41.599998474121094,40.20000076293945,40.75,32089
40.099998474121094,41.45000076293945,39.75,41.45000076293945,37447
39.150001525878906,41.349998474121094,39.0,40.099998474121094,68455
39.599998474121094,40.04999923706055,39.20000076293945,39.20000076293945,32816
39.400001525878906,39.900001525878906,39.099998474121094,39.900001525878906,23258
39.04999923706055,40.0,39.0,39.900001525878906,27375
38.900001525878906,39.75,37.900001525878906,39.150001525878906,26600
38.599998474121094,39.400001525878906,38.29999923706055,38.45000076293945,21200
37.849998474121094,39.5,37.79999923706055,38.20000076293945,31437
38.20000076293945,38.849998474121094,37.650001525878906,37.79999923706055,16521
38.79999923706055,39.099998474121094,38.400001525878906,39.099998474121094,11745
38.599998474121094,39.45000076293945,38.04999923706055,39.45000076293945,24196
38.20000076293945,38.900001525878906,38.0,38.20000076293945,10676
37.400001525878906,38.849998474121094,37.04999923706055,37.849998474121094,10315
37.20000076293945,37.75,37.04999923706055,37.75,6544
37.75,38.54999923706055,37.099998474121094,37.25,9333
37.849998474121094,38.45000076293945,37.29999923706055,37.45000076293945,9816
37.400001525878906,38.5,36.900001525878906,38.45000076293945,21228
39.25,39.25,37.0,38.25,42590
39.849998474121094,40.400001525878906,39.599998474121094,40.0,57873
40.54999923706055,41.79999923706055,39.29999923706055,39.29999923706055,94409
40.25,41.79999923706055,40.099998474121094,41.0,33968
39.95000076293945,41.79999923706055,39.849998474121094,41.79999923706055,21998
39.95000076293945,41.45000076293945,39.099998474121094,41.45000076293945,14244
43.900001525878906,43.900001525878906,43.900001525878906,43.900001525878906,75955
48.25,48.25,48.25,48.25,43631
53.04999923706055,53.04999923706055,48.25,52.79999923706055,763691
55.70000076293945,55.70000076293945,53.099998474121094,55.70000076293945,269807
53.54999923706055,57.900001525878906,53.150001525878906,56.849998474121094,355926
53.0,54.900001525878906,51.599998474121094,54.900001525878906,103705
50.54999923706055,53.5,50.349998474121094,53.5,117287
50.25,51.54999923706055,49.70000076293945,51.400001525878906,64805
47.79999923706055,52.70000076293945,47.75,51.54999923706055,64545
48.04999923706055,48.54999923706055,46.599998474121094,48.5,21878
48.29999923706055,50.45000076293945,47.25,50.45000076293945,17730
48.79999923706055,49.599998474121094,47.599998474121094,49.25,42460
47.79999923706055,49.099998474121094,47.400001525878906,48.099998474121094,21302
50.0,50.150001525878906,48.0,48.0,73484
51.599998474121094,52.5,49.900001525878906,50.400001525878906,92952
54.150001525878906,54.150001525878906,51.650001525878906,51.650001525878906,74416
55.0,56.849998474121094,54.150001525878906,56.849998474121094,76943
53.400001525878906,55.29999923706055,52.650001525878906,55.20000076293945,55511
53.25,54.75,52.400001525878906,54.75,30125
55.900001525878906,55.900001525878906,52.400001525878906,52.400001525878906,122849
55.20000076293945,57.5,53.150001525878906,57.400001525878906,120347
53.5,56.45000076293945,52.599998474121094,56.0,41672
55.54999923706055,56.0,52.650001525878906,54.54999923706055,37076
58.29999923706055,58.29999923706055,55.54999923706055,55.54999923706055,102185
61.20000076293945,61.20000076293945,60.0,60.95000076293945,61227
64.05000305175781,64.25,58.5,63.79999923706055,242804
64.69999694824219,65.6500015258789,60.849998474121094,65.0,173614
62.45000076293945,64.94999694824219,61.95000076293945,63.650001525878906,50838
59.900001525878906,63.04999923706055,59.599998474121094,62.5,36442
61.79999923706055,62.79999923706055,57.29999923706055,60.900001525878906,76341
58.75,62.75,58.75,62.75,32552
58.79999923706055,61.650001525878906,56.0,59.900001525878906,56384
57.45000076293945,59.5,56.099998474121094,59.0,34174
56.45000076293945,59.04999923706055,56.0,57.900001525878906,31193
56.04999923706055,57.95000076293945,54.79999923706055,56.04999923706055,27430
55.95000076293945,57.04999923706055,54.099998474121094,56.79999923706055,17399
55.900001525878906,56.70000076293945,55.349998474121094,56.0,19257
56.79999923706055,58.400001525878906,54.79999923706055,56.0,28547
57.150001525878906,59.29999923706055,56.79999923706055,56.79999923706055,21477
58.150001525878906,58.900001525878906,57.0,57.150001525878906,31501
57.79999923706055,60.0,56.099998474121094,57.95000076293945,34242
56.95000076293945,61.75,55.79999923706055,55.79999923706055,29113
55.349998474121094,57.79999923706055,55.0,57.0,23447
55.349998474121094,58.0,54.95000076293945,58.0,14873
53.75,55.29999923706055,52.75,54.54999923706055,31169
56.04999923706055,58.650001525878906,54.099998474121094,54.45000076293945,26180
55.150001525878906,58.0,54.95000076293945,58.0,59713
54.25,56.25,54.0,56.25,39150
53.75,56.400001525878906,53.45000076293945,54.0,30973
54.150001525878906,54.849998474121094,53.75,54.849998474121094,41943
54.900001525878906,55.5,54.0,54.900001525878906,38037
55.04999923706055,55.79999923706055,53.25,55.79999923706055,18814
54.25,55.54999923706055,54.04999923706055,55.54999923706055,14519
59.650001525878906,59.650001525878906,52.79999923706055,54.54999923706055,100070
63.0,65.5999984741211,60.54999923706055,63.0,219830
69.30000305175781,69.30000305175781,61.45000076293945,63.75,133744
66.69999694824219,72.75,65.8499984741211,71.0,257752
63.95000076293945,68.0,63.45000076293945,68.0,72533
62.849998474121094,66.44999694824219,61.0,63.95000076293945,117808
63.349998474121094,64.94999694824219,62.349998474121094,64.94999694824219,57082
63.79999923706055,65.8499984741211,61.849998474121094,64.4000015258789,49411
64.94999694824219,66.5,63.349998474121094,66.5,40199
64.5,66.25,63.599998474121094,66.25,23721
67.69999694824219,67.69999694824219,64.5,64.5,123850
71.05000305175781,71.05000305175781,68.0,68.9000015258789,100261
74.44999694824219,74.5999984741211,72.69999694824219,74.44999694824219,154500
78.1500015258789,78.1500015258789,78.1500015258789,78.1500015258789,160770
82.05000305175781,82.05000305175781,82.05000305175781,82.05000305175781,33840
79.80000305175781,86.1500015258789,77.94999694824219,86.1500015258789,1023094
79.80000305175781,82.9000015258789,78.0,79.69999694824219,141366
81.4000015258789,82.44999694824219,79.25,81.0,57393
77.3499984741211,82.19999694824219,77.3499984741211,82.0,53908
73.5,75.0,73.5,73.5,60666
69.8499984741211,74.0,69.8499984741211,70.0999984741211,132417
67.0999984741211,71.0999984741211,66.4000015258789,66.4000015258789,386927
70.4000015258789,70.44999694824219,68.0,69.0,107343
70.69999694824219,73.4000015258789,70.0999984741211,72.9000015258789,58372
69.25,71.3499984741211,68.4000015258789,70.69999694824219,97733
69.3499984741211,70.25,68.1500015258789,69.9000015258789,58886
69.44999694824219,72.05000305175781,69.05000305175781,70.44999694824219,56897
71.25,72.9000015258789,69.44999694824219,69.5999984741211,162511
70.4000015258789,72.3499984741211,69.9000015258789,71.9000015258789,46823
71.25,72.55000305175781,66.9000015258789,71.19999694824219,103644
71.55000305175781,73.9000015258789,71.3499984741211,72.9000015258789,80101
72.6500015258789,74.0,71.44999694824219,72.3499984741211,66562
70.3499984741211,73.0999984741211,70.05000305175781,73.0999984741211,45130
69.4000015258789,71.19999694824219,67.5999984741211,70.5,48489
71.3499984741211,71.9000015258789,67.80000305175781,69.30000305175781,41615
70.94999694824219,72.94999694824219,70.1500015258789,72.6500015258789,37047
70.5999984741211,71.9000015258789,70.1500015258789,71.1500015258789,14201
70.69999694824219,71.75,70.0,70.5999984741211,15126
70.05000305175781,71.19999694824219,69.25,71.19999694824219,21057
73.55000305175781,73.55000305175781,70.05000305175781,70.05000305175781,67722
73.69999694824219,77.19999694824219,72.30000305175781,74.25,154790
71.4000015258789,74.69999694824219,70.05000305175781,73.94999694824219,58363
72.55000305175781,72.9000015258789,70.5,72.1500015258789,26245
73.30000305175781,73.94999694824219,71.94999694824219,72.5,45028
71.5,74.25,71.0,73.9000015258789,64177
70.55000305175781,73.0,70.19999694824219,71.55000305175781,51049
70.19999694824219,71.25,68.5,70.55000305175781,50576
70.0999984741211,71.30000305175781,69.80000305175781,70.19999694824219,18244
73.5999984741211,73.5999984741211,70.0999984741211,70.0999984741211,104605
77.25,77.25,75.3499984741211,75.5,204911
75.75,80.5,75.19999694824219,77.25,92163
75.9000015258789,76.9000015258789,75.19999694824219,75.75,46717
74.9000015258789,77.75,74.55000305175781,75.55000305175781,51763
75.19999694824219,76.80000305175781,72.80000305175781,75.69999694824219,230472
75.44999694824219,76.55000305175781,73.30000305175781,76.55000305175781,65282
73.94999694824219,76.5999984741211,72.69999694824219,75.05000305175781,113804
74.8499984741211,76.5999984741211,73.05000305175781,73.94999694824219,121881
73.9000015258789,75.75,73.0,75.75,137856
73.3499984741211,75.5,72.94999694824219,73.9000015258789,70147
73.5,74.9000015258789,71.75,74.3499984741211,91287
70.55000305175781,73.75,69.8499984741211,73.55000305175781,190813
73.80000305175781,74.05000305175781,70.5999984741211,72.55000305175781,114505
72.55000305175781,75.94999694824219,71.0,73.75,96755
75.6500015258789,76.0,73.5,74.80000305175781,181852
75.0,77.5,74.19999694824219,76.0,125448
73.4000015258789,76.25,71.5999984741211,74.5,95627
73.69999694824219,74.75,71.44999694824219,72.5,95354
81.05000305175781,81.05000305175781,73.4000015258789,75.0,450833
78.69999694824219,85.75,77.25,85.0,314224
74.5,79.0,72.0999984741211,78.0,73046
80.0,81.94999694824219,70.0,77.0,341997
80.6500015258789,83.9000015258789,78.05000305175781,78.05000305175781,137818
79.75,81.94999694824219,78.5,81.0,72348
78.3499984741211,81.44999694824219,76.75,81.44999694824219,42021
75.55000305175781,79.8499984741211,75.05000305175781,78.3499984741211,18587
77.25,79.0,74.69999694824219,77.0,44969
73.25,75.94999694824219,71.80000305175781,75.5,30486
78.80000305175781,80.5,74.0,76.0,103462
78.75,79.75,76.5999984741211,79.3499984741211,57267
75.19999694824219,79.6500015258789,74.0,79.5999984741211,29681
78.4000015258789,78.94999694824219,74.05000305175781,74.05000305175781,30323
77.75,79.05000305175781,76.0,78.94999694824219,89328
79.05000305175781,83.0,75.30000305175781,76.80000305175781,67359
77.3499984741211,80.94999694824219,76.30000305175781,79.1500015258789,114440
76.4000015258789,78.5999984741211,75.80000305175781,77.44999694824219,49273
77.0,77.6500015258789,76.25,76.4000015258789,14039
76.0999984741211,77.94999694824219,75.5999984741211,76.55000305175781,26287
73.3499984741211,77.19999694824219,72.0999984741211,76.0,128370
74.75,75.3499984741211,73.0999984741211,74.25,25431
73.94999694824219,75.9000015258789,73.5,74.5,15341
73.69999694824219,74.94999694824219,73.05000305175781,74.94999694824219,10856
72.94999694824219,75.0999984741211,72.05000305175781,75.0999984741211,36066
73.75,74.94999694824219,72.8499984741211,73.9000015258789,25848
73.5,75.0,73.05000305175781,73.75,21377
73.55000305175781,74.44999694824219,72.4000015258789,74.44999694824219,29564
72.5999984741211,74.25,71.69999694824219,74.25,27951
79.8499984741211,79.8499984741211,74.19999694824219,74.80000305175781,203830
87.80000305175781,87.80000305175781,82.44999694824219,87.80000305175781,452000
96.55000305175781,96.55000305175781,92.1500015258789,94.0999984741211,420949
101.3499984741211,101.3499984741211,101.3499984741211,101.3499984741211,88581
96.30000305175781,106.4000015258789,96.30000305175781,106.4000015258789,953438
91.5,91.5,91.5,91.5,29332
86.94999694824219,90.9000015258789,86.94999694824219,88.5,487792
86.0999984741211,89.9000015258789,83.0999984741211,84.0999984741211,211344
86.25,88.0,85.4000015258789,88.0,66594
82.5999984741211,87.5,82.0999984741211,87.44999694824219,111057
86.69999694824219,86.69999694824219,82.25,84.0999984741211,52883
86.0,90.69999694824219,85.0,87.94999694824219,150533
84.30000305175781,88.0,83.0,87.69999694824219,57101
85.19999694824219,86.55000305175781,84.6500015258789,85.94999694824219,43597
84.69999694824219,86.80000305175781,84.0,86.80000305175781,35679
83.75,86.19999694824219,83.0,84.69999694824219,58787
82.69999694824219,84.8499984741211,82.0999984741211,84.8499984741211,45196
82.80000305175781,84.0999984741211,82.30000305175781,84.0999984741211,41403
82.55000305175781,84.44999694824219,82.05000305175781,84.44999694824219,45508
82.55000305175781,84.44999694824219,82.4000015258789,84.44999694824219,33264
81.5,83.5,81.0,83.5,57868
79.94999694824219,85.5,79.0999984741211,85.5,117364
83.4000015258789,83.80000305175781,79.0999984741211,80.8499984741211,70974
80.75,83.80000305175781,80.05000305175781,83.80000305175781,32034
79.05000305175781,81.94999694824219,78.80000305175781,81.0999984741211,32690
79.75,80.4000015258789,78.9000015258789,79.25,15553
79.30000305175781,81.30000305175781,79.0,81.30000305175781,22546
