Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,3.888260052529829,3.9091235871776537,3.8626544024559255,3.9024851322174072,104121369,0.0,0.0
1996-01-02 00:00:00+05:30,3.8930025598552653,3.911969504794329,3.843687844386448,3.872138261795044,168743308,0.0,0.0
1996-01-03 00:00:00+05:30,3.935677626418424,4.1149171869277055,3.893002131658555,3.9015371799468994,209323879,0.0,0.0
1996-01-04 00:00:00+05:30,3.8645506115312993,3.8768790971422726,3.8133393164691327,3.8654987812042236,216900264,0.0,0.0
1996-01-05 00:00:00+05:30,3.850325705991269,3.850325705991269,3.805753113616086,3.8389453887939453,166708467,0.0,0.0
1996-01-08 00:00:00+05:30,3.8313585881132295,3.834203350634312,3.6473771818454916,3.6853113174438477,186974245,0.0,0.0
1996-01-09 00:00:00+05:30,3.576250839461249,3.6416869649408548,3.456757892117258,3.5790956020355225,388766555,0.0,0.0
1996-01-10 00:00:00+05:30,3.508917356726286,3.5933206769110466,3.4709832204670605,3.487104892730713,276606655,0.0,0.0
1996-01-11 00:00:00+05:30,3.452015276165541,3.6132360168873263,3.447273415168408,3.596165418624878,409645726,0.0,0.0
1996-01-12 00:00:00+05:30,3.622720024766566,3.6502225205848076,3.5345230121612214,3.558232069015503,374687924,0.0,0.0
1996-01-15 00:00:00+05:30,3.547799534532807,3.5658183043148233,3.501330355604454,3.5212457180023193,199981539,0.0,0.0
1996-01-16 00:00:00+05:30,3.508917051778519,3.5468511847410213,3.497536735894337,3.5278842449188232,217247573,0.0,0.0
1996-01-17 00:00:00+05:30,3.5089175026152737,3.513659364839125,3.3581291210599353,3.3875277042388916,299629901,0.0,0.0
1996-01-18 00:00:00+05:30,3.3012270430374016,3.355282841615173,3.25855079928486,3.293639659881592,377502810,0.0,0.0
1996-01-19 00:00:00+05:30,3.2481199479835077,3.288899359011389,3.213979246025689,3.2357912063598633,324535340,0.0,0.0
1996-01-22 00:00:00+05:30,3.2462229727143685,3.33347156373343,3.2433774501362684,3.2907955646514893,338613971,0.0,0.0
1996-01-23 00:00:00+05:30,3.302175578932212,3.316400910655083,2.977837964987131,3.1513872146606445,354919302,0.0,0.0
1996-01-24 00:00:00+05:30,3.123884058789062,3.1428512497102257,2.996804512912451,3.043273687362671,351185727,0.0,0.0
1996-01-25 00:00:00+05:30,3.0366350249997405,3.0499119310722866,2.8972270046018855,2.915245771408081,360855771,0.0,0.0
1996-01-26 00:00:00+05:30,2.915245771408081,2.915245771408081,2.915245771408081,2.915245771408081,0,0.0,0.0
1996-01-29 00:00:00+05:30,2.9019697923997465,3.1722516813418378,2.8839515233278528,3.1447489261627197,652902286,0.0,0.0
1996-01-30 00:00:00+05:30,3.2433770014480285,3.5847854535094275,3.195959653446912,3.427358388900757,1061936020,0.0,0.0
1996-01-31 00:00:00+05:30,3.3951149279150505,3.5231429315698697,3.2670866709420867,3.3524389266967773,731560842,0.0,0.0
